CUSTOMER_ID,REGION,AGE,PARENT,OCCUPATION,MOBILE_APP_USER,CARD_COLOUR,CREDIT_LIMIT,SPEND_M1_TRAVEL,SPEND_M1_GROCERY,SPEND_M1_OTHER,SPEND_M2_TRAVEL,SPEND_M2_GROCERY,SPEND_M2_OTHER,SPEND_M3_TOTAL
2299,Scotland,67,0,Self-employed,1,Black,250,0,27.11,26.41,0,31.35,76.13,122.36
2300,England,60,0,Employed,1,Red,500,111.66,37.44,124.12,113.12,60.61,36.46,112.31
2301,England,18,0,Student,1,Red,500,12.4,69.14,0,5.2,56.65,0,56.41
2302,England,46,1,Student,1,Red,500,24.63,97.48,25.66,94.68,112.85,2.29,134.24
2303,England,51,1,Employed,1,Black,250,60.66,44.41,65.34,60.01,0,24.88,126.99
2304,England,46,0,Employed,1,Red,250,47.2,10.89,12.4,63.79,15.41,1.31,25.25
2305,England,48,0,Employed,0,Red,250,19.84,2.2,37.31,38.17,12.97,18.21,83.93
2306,Scotland,37,1,Student,1,Black,250,5.8,23.38,11.75,1.68,6.78,3.41,35.66
2307,England,35,1,Employed,1,Red,1000,0,224.88,74.85,0,184.99,88.9,198.89
2308,England,55,0,Retired,1,Black,1000,56.13,24.96,30.81,94.09,41.85,51.64,109.94
2309,England,23,0,Self-employed,1,Red,250,1.65,5.84,2.3,2.63,9.3,3.66,15.35
2310,England,69,0,Retired,1,Black,500,20.16,40.37,13.89,74.58,36.56,110.01,95.8
2311,England,51,0,Self-employed,1,Red,250,27.38,1.35,0.3,10.98,30.38,6.84,27.24
2312,England,28,0,Student,1,Blue,500,23.3,33.83,17.68,32.18,46.72,24.41,61.76
2313,Wales,36,0,Student,1,Blue,1000,0,56.17,0,0,76.78,0,53.99
2314,England,72,0,Student,1,Red,500,127.48,8.74,135.87,0,42.05,158.4,102.62
2315,England,48,0,Employed,1,Black,500,45.89,44.49,67.41,0,69.36,46.77,95.26
2316,England,40,0,Employed,1,Red,500,80.69,27.78,26.11,119.52,62.63,68.6,192.98
2317,England,37,0,Student,0,Black,500,23.35,39.01,29.95,5.75,9.61,7.38,84.73
2318,England,36,1,Unemployed,1,Red,250,0,44.88,19.64,28.49,45.1,16.31,75.45
2319,England,37,1,Employed,1,Black,1000,186,0,46.54,0,249.54,81.95,334.75
2320,England,46,1,Employed,1,Black,500,0,125.47,25.11,109.57,114.15,97.65,221.86
2321,England,53,1,Student,1,Black,500,125.27,105.47,61.59,50.44,117.18,0,151.13
2322,Wales,59,1,Employed,1,Blue,500,0,138.85,40.34,107.8,93.61,162.36,236.23
2323,England,55,1,Employed,0,Black,500,93.5,155.1,68.17,99.59,131.22,116.56,264.38
2324,England,60,0,Unemployed,0,Red,250,65.53,24.55,47.24,55.46,32.24,30.3,84.06
2325,England,38,1,Employed,1,Red,250,0,54.17,24.49,0,44.66,39.6,71.23
2326,England,25,0,Self-employed,1,Blue,250,1.61,4.19,2.01,8.92,23.16,11.08,16.89
2327,England,70,0,Retired,1,Black,250,0,0.62,37.11,20.86,0.83,59.91,93.51
2328,Wales,52,0,Retired,1,Blue,500,29.95,34.36,30.68,21.51,24.67,22.03,70.5
2329,England,49,1,Employed,1,Red,500,99.11,0,122.76,120.6,98.37,63.78,275.76
2330,England,56,0,Employed,1,Black,250,0,21.94,75.24,0,20.44,56.84,114.77
2331,England,28,0,Student,1,Red,250,6.09,12.82,3.24,2.41,5.08,1.28,28.7
2332,England,56,0,Employed,1,Black,500,128.62,44.37,0,83.94,58.04,0,128.45
2333,England,66,0,Unemployed,0,Red,250,0.34,0.51,0.12,5.41,8.18,1.92,14.46
2334,England,48,0,Unemployed,1,Black,500,15.57,19.95,15.62,18.7,23.96,40.9,18.31
2335,England,52,1,Employed,0,Red,500,55.11,137.48,42.19,46.08,117.88,69.46,166.88
2336,England,53,0,Employed,1,Black,250,0,22.87,42.58,66.68,24.9,7.78,112.13
2337,England,60,0,Employed,1,Red,500,0,2.27,106.2,39.43,39.02,98.41,140.9
2338,England,65,0,Employed,1,Red,500,0,75.93,86.77,65.2,81.6,45.11,132.34
2339,England,38,1,Unemployed,0,Red,250,0,43.81,14.92,0,40.95,8.76,105.6
2340,Scotland,20,1,Student,1,Red,250,0,49.71,0.92,0,37.87,0.9,26.91
2341,England,52,0,Retired,1,Blue,500,12.55,15.23,12.18,37.68,45.74,36.57,52.35
2342,England,68,0,Retired,1,Red,250,30.52,24.96,58.88,27.87,39.13,63.56,96.92
2343,England,30,0,Self-employed,1,Black,250,0,14.31,0,0,9.99,0,10.29
2344,England,19,0,Unemployed,1,Blue,1000,95.24,68.73,55.16,62.76,45.29,36.35,99.49
2345,England,49,0,Self-employed,0,Black,250,31.62,4.12,0,52.32,15.4,9.64,97.85
2346,Northern Ireland,49,0,Employed,1,Red,1000,92.66,104.04,28.24,88.85,87.38,148.88,381.07
2347,England,48,0,Self-employed,0,Black,250,32.2,16.7,0,47.37,32.64,44.53,111.34
2348,England,40,1,Employed,1,Red,500,1.65,0,74.68,12.25,0,40.36,158.93
2349,Northern Ireland,43,0,Employed,1,Red,250,30.54,15.11,36.02,59.73,0,4.67,16.75
2350,England,29,1,Employed,0,Red,250,41.19,50,11.16,27.46,42.76,16.94,97.82
2351,England,44,0,Employed,1,Blue,250,4.11,12.63,3.24,7.81,24.01,6.15,37.47
2352,Wales,26,0,Student,1,Blue,500,26.67,35.19,25.85,8.79,11.6,8.52,125.8
2353,England,26,1,Student,1,Red,1000,49.2,304.56,49.7,167.49,312.6,13.79,454.66
2354,Northern Ireland,70,0,Retired,0,Red,250,5.24,10.1,2.82,4.49,8.64,2.41,32.52
2355,England,51,0,Retired,1,Blue,250,12.21,21.13,10.28,15.84,27.41,8.02,57.16
2356,England,40,0,Employed,1,Red,500,24.64,24.81,59.35,48.98,26.26,84.33,60.12
2357,England,36,1,Employed,1,Red,250,17.29,45.67,0,39.53,53.62,0,54.29
2358,England,28,0,Self-employed,1,Black,500,15.52,22.75,13.07,23.5,34.45,19.79,37.95
2359,England,33,0,Employed,0,Black,250,37.35,38.07,0,14.24,0,0,43.99
2360,England,43,0,Self-employed,0,Red,1000,116.45,66.11,76.65,8.25,4.68,5.43,117.53
2361,England,28,1,Self-employed,1,Blue,500,22.96,30.1,14.07,19.85,26.03,12.16,64.92
2362,England,75,0,Employed,1,Black,250,67.26,17.98,61.34,40.88,33.7,91.86,92.84
2363,England,61,1,Retired,0,Black,1000,101.61,74.71,33.65,0,0,0,238.9
2364,England,47,0,Employed,1,Black,250,0,8.65,50.26,35.61,7.56,5.95,86.13
2365,England,23,0,Student,1,Red,250,32.8,37.67,7.45,51.4,33.37,1.75,99.29
2366,England,35,1,Employed,1,Red,250,49.92,69.9,6.62,60.74,66.11,26.47,131.42
2367,England,20,0,Student,1,Black,1000,158.53,39.2,0,0,78.03,12.67,84.66
2368,England,64,0,Employed,1,Black,500,49.54,76.64,3.77,101.17,78.85,82.7,209.9
2369,England,44,1,Self-employed,1,Blue,500,14.5,22.58,12.19,25.75,40.09,21.64,119.3
2370,England,57,0,Student,1,Red,500,126.29,6.91,95.69,52.05,45.01,80.78,189.06
2371,England,36,1,Student,0,Black,250,0,0,0,12.59,37.6,7.91,31.82
2372,England,52,0,Employed,1,Red,500,128.07,4.28,43.03,0,16.48,42.19,97.41
2373,England,39,0,Student,1,Red,500,13.66,26.77,61.19,99.47,0,18.07,91.4
2374,England,42,0,Employed,1,Black,500,66.41,33.51,93.64,24.91,41.89,76.83,136.73
2375,England,56,0,Unemployed,1,Red,250,17.42,33.29,23.01,13.2,43.93,8.87,104.36
2376,Scotland,57,1,Employed,1,Black,250,40.62,0,77.22,0,0,25.06,0
2377,Wales,35,0,Unemployed,1,Red,500,12.72,18.66,15.08,13.24,19.42,15.7,50.82
2378,England,23,1,Student,1,Red,250,18.98,0,0.53,32,0,2.06,47.75
2379,England,42,0,Employed,1,Red,1000,111.62,84.65,167.96,71.91,100.82,27.06,281.05
2380,England,55,0,Unemployed,0,Red,250,22.05,29.58,0,14.75,30.13,0,75.84
2381,Scotland,34,0,Unemployed,1,Blue,500,11.92,31.29,33.06,6.79,17.82,18.83,66.31
2382,England,55,0,Employed,1,Red,250,45.02,0,22.29,61.09,0.69,5.84,72.68
2383,England,72,0,Employed,1,Black,1000,0,136.68,396,0,144.33,313.5,385.24
2384,England,76,0,Student,1,Red,250,72.93,0,14.2,33.44,0,18.56,115.89
2385,England,29,1,Unemployed,1,Black,250,37.5,48.75,8.42,23.62,43.06,5.42,100.23
2386,England,43,0,Student,1,Black,500,28.32,30.15,18.06,15.43,16.43,9.84,38.58
2387,England,38,0,Self-employed,1,Red,250,7.36,11.79,5.8,11.71,18.76,9.23,46.26
2388,England,51,0,Retired,0,Black,1000,42.36,15.82,23.41,96.65,36.09,53.41,220.13
2389,England,32,0,Unemployed,0,Black,250,2.57,8.88,3.99,3.99,13.78,6.19,11.55
2390,England,45,0,Employed,1,Red,250,48.07,0,50.76,45.56,29.55,51.07,98.1
2391,England,37,0,Self-employed,1,Black,250,9.72,17.13,12.06,7.44,13.11,9.23,17.67
2392,England,32,0,Employed,1,Black,500,0,4.49,30.96,0,28.26,13.5,130.54
2393,England,51,0,Retired,0,Blue,500,7.42,7.54,8.12,22.31,22.65,24.4,39.78
2394,England,51,0,Unemployed,1,Black,1000,0,0,0,56.05,25.87,30.03,90.82
2395,England,58,0,Employed,1,Red,500,1.84,13.35,80.42,20.01,15.52,101.66,218.68
2396,England,61,0,Employed,0,Black,1000,70.77,138.74,149.53,0,113.8,49.3,282.87
2397,England,46,0,Unemployed,1,Red,250,0,20,17.24,0,28.56,33.44,94.04
2398,England,70,0,Unemployed,0,Blue,250,9.1,16.3,6.67,9.36,16.76,6.86,38.36
2399,England,53,0,Self-employed,1,Blue,250,0,0,0,0,0,0,0
2400,Scotland,54,0,Employed,0,Red,250,50.36,29.53,36.89,37.69,40.05,61.54,131.88
2401,England,37,0,Employed,0,Red,250,18.67,11.98,28.03,33.29,23.03,6.97,69.94
2402,England,51,1,Student,1,Red,250,21.87,68.19,26.12,45.74,68.12,6.18,79.95
2403,England,64,0,Student,1,Black,250,27.85,37.42,31.39,24.28,39.9,6.64,96.65
2404,England,74,0,Retired,0,Black,250,64.95,14.66,82.62,71.23,15.41,0,95.76
2405,England,25,0,Self-employed,1,Black,250,6.87,18.5,6.28,5.2,14.01,4.75,24.15
2406,England,41,1,Employed,1,Red,500,0,101.48,44.56,0,105.28,54.31,141.89
2407,England,57,0,Student,0,Red,250,19.27,12.39,40.3,10.39,17.27,26.54,87.04
2408,England,32,1,Unemployed,1,Red,250,11.48,77.86,17.3,22.36,64.05,7.22,90.4
2409,England,66,0,Retired,0,Red,500,0.75,0.96,0,38.18,22.86,0,98.21
2410,England,46,1,Employed,1,Red,1000,80.43,272.52,166.4,216.79,220.54,131.33,512.69
2411,England,49,0,Self-employed,1,Black,250,0,18.82,18.91,17.31,23.98,23.25,87.8
2412,England,52,0,Employed,1,Red,250,50.29,6.98,0,64.49,7.46,58.03,61.84
2414,England,36,1,Self-employed,0,Red,250,2.38,58.2,22.71,35.46,49.46,13.83,93.24
2415,England,46,0,Employed,1,Red,500,114.28,23.07,9.82,67.39,51.4,61.07,144.43
2416,England,41,1,Employed,1,Red,250,55.67,44.81,23.46,56.48,38.75,45.54,103.41
2417,England,53,0,Retired,0,Black,250,7.81,14.22,6.31,6.4,11.64,5.17,20.31
2418,England,43,0,Employed,1,Red,250,51.05,37.72,44.7,62.36,32.36,12.25,78.45
2419,England,55,0,Retired,0,Blue,250,5.76,14.89,7.39,13.51,34.91,17.32,60.5
2420,England,35,1,Unemployed,1,Black,250,50.96,0,22.44,40.65,0,13.46,69.34
2421,England,41,1,Employed,0,Red,250,0,51.21,0,0,47.43,27.55,52.44
2422,England,28,1,Employed,1,Black,500,0,118.52,25.22,55.29,110.36,36.52,172.08
2423,England,49,0,Employed,1,Red,250,0,25.77,5.72,0,20.04,27.02,65.44
2424,England,34,0,Unemployed,1,Red,250,2.35,8.11,1.9,5.39,18.58,4.36,0
2425,England,34,1,Employed,0,Red,250,42.43,52.57,3.13,39.36,48.09,22.53,121.99
2426,England,33,0,Self-employed,1,Red,1000,115.91,66.78,46.43,30.29,17.45,12.13,220.52
2427,England,48,1,Unemployed,1,Red,250,13.72,58.34,0,39.83,48.19,0,82.69
2428,England,31,0,Employed,1,Black,500,12.42,12.82,9.16,40.68,41.99,30,0
2429,Scotland,18,0,Student,1,Red,250,0,13.36,0,0,24.47,0,18.48
2430,England,51,0,Retired,1,Red,250,17.57,21.8,0,5.93,14.63,0,31.44
2431,England,52,1,Employed,1,Red,250,0,54.45,0,45.55,59.4,0,91.54
2432,England,56,0,Unemployed,1,Blue,500,21.63,36.59,31.26,14.09,23.83,20.36,55.53
2433,England,22,1,Student,1,Black,250,68.21,48.54,5.5,54.24,0,6.29,102.11
2434,England,42,0,Self-employed,0,Red,250,8.79,16.84,9.71,0.5,0.95,0.55,56.12
2435,England,54,0,Retired,1,Black,250,5.22,14.32,8.86,5.93,16.25,10.05,27.05
2436,England,66,1,Retired,0,Red,1000,169.83,157.11,42.98,219.16,160.31,159.91,596.5
2437,England,58,0,Retired,0,Red,250,3.93,11.85,8.73,0.8,4.2,1.78,24.01
2438,England,72,0,Employed,1,Black,250,8.38,26.31,38.65,24.94,27.43,99,51.19
2439,Scotland,59,0,Student,1,Red,500,45.95,24.3,60.89,20.52,53.86,120.53,114.15
2440,England,49,0,Employed,1,Red,250,0,6.8,61.38,61.88,17.84,18.33,94.77
2441,England,49,0,Self-employed,0,Black,500,0,0,0,0,0,0,0
2442,England,51,0,Employed,1,Red,1000,187.07,28.57,16.93,197.23,25.03,98.32,256.22
2443,England,51,0,Employed,1,Red,250,40.2,11.96,39.89,62.82,29.03,56.71,118.64
2444,Wales,47,0,Self-employed,1,Red,250,5.03,15.12,7.92,6.53,19.62,10.28,15.76
2445,England,24,1,Student,1,Red,1000,93.01,171.76,2.57,186.29,141.51,17.79,283.45
2446,England,42,0,Employed,1,Red,250,10.51,30.55,0,11.2,30.78,0,68.47
2447,England,32,0,Student,1,Black,500,0,0,0,47.85,68.26,25.98,18.43
2449,England,56,0,Employed,1,Red,250,42.97,25.79,72.03,44.74,26.29,48.03,116.33
2450,England,28,0,Student,1,Red,250,13.57,17.8,5.94,13.34,17.51,5.84,0
2451,England,32,1,Student,1,Black,250,17.88,0,0,34.22,42.8,0,80.81
2452,England,58,0,Employed,1,Red,250,0,22.91,0,0,20.04,0,58.68
2453,Scotland,53,0,Retired,0,Black,500,29.38,46.01,24.16,0,0,0,28.17
2454,England,41,0,Employed,0,Red,250,0,6.48,32.79,0,24.89,18.11,33.77
2455,Northern Ireland,46,0,Employed,1,Black,250,25.09,31.47,33.95,26.43,34.75,27.57,103.12
2456,England,37,0,Unemployed,1,Red,500,15.93,20.42,14.58,45.02,24.67,17.62,52.96
2457,England,44,0,Employed,1,Red,1000,112.85,85.89,64.18,239.18,129,0,247.46
2458,England,37,0,Unemployed,1,Blue,250,11.31,22.84,6.69,5.74,11.59,3.39,11.83
2459,England,46,0,Self-employed,0,Black,500,6.84,7.32,0,14.2,15.2,0,33.35
2461,England,18,0,Student,1,Red,1000,241.07,16.28,0,264.04,90.72,0,189.75
2462,England,37,1,Employed,1,Red,500,53.04,135.87,5.63,29.86,119.34,58.03,256.69
2463,England,32,1,Student,1,Red,1000,202.02,204.81,9.74,113.59,0,5.18,115.39
2464,England,45,0,Unemployed,1,Black,250,5.87,11.29,3.41,2.95,5.68,1.71,41.74
2465,Scotland,69,0,Self-employed,0,Black,250,43.02,13.24,63.21,27.56,12.3,69.62,83.44
2466,England,53,0,Self-employed,0,Black,1000,63.18,35.2,37.08,26.84,14.95,15.76,148.65
2467,England,28,0,Student,1,Blue,500,17.88,22.89,22.68,19.49,24.95,24.73,86.73
2468,England,51,1,Retired,0,Red,500,8.67,6.62,6.17,48.7,30.23,28.2,0
2469,England,40,0,Employed,1,Black,250,0,11.5,6.5,0,17.97,34.07,67.13
2470,England,30,0,Self-employed,1,Black,250,2,4.6,1.59,11.16,25.64,8.84,6.75
2471,England,44,0,Self-employed,1,Red,500,17.48,17.18,14.83,36.83,36.19,31.25,54.19
2472,Scotland,48,0,Self-employed,1,Blue,500,25.03,30.69,46.81,37.97,46.57,71.01,55.29
2473,England,51,0,Employed,0,Black,250,55.21,22.47,64.54,53.48,32.69,63.66,118.48
2474,England,26,1,Employed,0,Red,250,51.52,0,4.74,61.69,69.14,7.25,83.24
2475,Northern Ireland,35,1,Student,1,Red,250,22.74,48.81,20.2,47.87,37.39,24.45,56.95
2476,England,56,0,Retired,0,Blue,500,16.75,14.51,13.89,36.22,31.37,30.04,14.48
2477,England,34,1,Student,1,Black,500,119.7,150.71,41.42,36.31,130.71,28.01,189.03
2478,England,37,1,Student,1,Red,1000,245.7,175.22,72.33,237.14,203.7,9.38,488.17
2479,Northern Ireland,37,0,Unemployed,1,Black,250,6.41,19.11,6.01,0.09,0.26,0.08,20.39
2480,Scotland,62,0,Employed,0,Black,250,27.88,28.19,53.61,59.64,22.68,0,82.39
2482,Scotland,27,0,Student,0,Black,1000,67.09,36.99,24.44,16.35,9.02,5.96,116.58
2483,England,32,1,Employed,1,Red,250,0,46.26,9.77,0,52.7,17.58,60.6
2484,England,46,0,Student,0,Black,1000,65.84,111.14,159.51,152.04,124.26,38.22,306.42
2485,England,35,0,Student,1,Black,1000,0,0,0,119.3,78.82,80.86,21.06
2486,England,18,0,Employed,1,Red,250,16.1,31.03,0,11.56,32.42,0,43.04
2487,England,59,1,Employed,1,Red,1000,113.51,284.47,99.24,166.84,294.15,117.65,532.15
2488,Wales,67,0,Unemployed,1,Blue,250,7.22,13.94,4.21,7.6,14.68,4.43,47.53
2489,England,46,0,Self-employed,0,Red,250,10.21,31.59,9.24,3.26,10.08,2.95,35.87
2490,England,27,1,Employed,1,Red,250,15.22,40.36,5.21,36.46,51.9,17.26,64.73
2491,England,51,0,Unemployed,1,Red,250,5.18,20.38,8.59,2.54,9.97,4.2,30.13
2492,Northern Ireland,31,0,Student,1,Blue,250,15.43,27.42,4.01,11.75,20.88,3.05,27.35
2494,England,36,1,Employed,1,Red,500,21.78,92.65,0,14.75,106.97,52.28,187.65
2495,England,41,1,Employed,1,Red,250,72.31,61.9,0,69.45,0,0,43.01
2496,England,42,0,Employed,1,Red,250,0,36.37,33.6,36.43,45.01,25.05,82.46
2497,England,57,0,Retired,0,Red,500,9.57,9.53,7.07,15.57,15.52,11.5,13.33
2498,England,40,0,Self-employed,1,Red,1000,83.36,56.6,86.71,211.31,78.66,66.25,421.74
2499,England,45,0,Employed,1,Black,500,0,0,84.02,19.03,41.27,21.19,94.52
2500,England,64,0,Employed,0,Red,250,0,0,71.53,0,0,24.52,36.89
2501,England,40,0,Student,0,Blue,250,5.47,13.6,4.83,15.52,38.58,13.71,0.79
2502,England,64,0,Retired,1,Black,1000,284.73,67.11,250.39,174.98,54.74,294.86,574.77
2503,England,55,0,Unemployed,1,Blue,500,0,9.16,0,0,40.39,0,16.66
2504,England,34,0,Employed,1,Red,250,18.3,21.18,28.49,24.83,18.51,25.12,81.13
2505,England,56,0,Retired,1,Black,500,13.4,20.69,9.79,17.31,26.72,12.64,113.07
2506,England,30,1,Unemployed,1,Black,500,0,82.07,2.53,0,80.07,0,159.45
2507,England,40,0,Self-employed,1,Red,1000,187.92,50.67,78.04,183.37,120.17,62.14,231.39
2508,England,41,0,Self-employed,1,Black,250,67.06,21.5,5.44,35.72,29.68,36.49,73.29
2509,England,53,0,Student,1,Black,250,41.49,23.66,23.82,24.91,23.8,51.89,112.92
2510,Wales,51,0,Self-employed,1,Black,250,0,0,0,0,0,0,0
2511,Northern Ireland,46,1,Employed,1,Red,250,28.02,35.89,30.63,8.73,42.86,44.36,92.35
2512,Scotland,44,1,Self-employed,1,Black,1000,138.01,235.07,0,201.18,211.73,0,349.24
2513,England,39,1,Student,1,Black,500,0,129.01,53.4,0,96.16,54.88,71.9
2514,England,23,1,Student,1,Black,250,47.23,53.38,2.82,27.17,0,5.35,91.21
2515,England,44,0,Unemployed,1,Blue,250,2.78,5.08,1.29,11.85,14.1,5.49,23.22
2516,England,37,0,Self-employed,1,Red,250,8.23,15.95,2.6,12.78,24.78,4.03,15.62
2517,England,47,1,Student,0,Blue,500,25.55,39.37,0,10.62,16.37,0,32.89
2518,Scotland,49,0,Self-employed,1,Red,250,3.43,8.62,3.17,5.88,14.77,5.43,27.82
2519,England,18,0,Employed,1,Red,500,62.57,35.39,0,47.6,61.03,0,86.75
2520,England,29,0,Employed,1,Black,500,0,12.67,41.21,0,42.61,10.76,34.81
2522,England,66,0,Self-employed,0,Red,1000,45.55,20.19,25.65,120.89,64.43,366.64,320.55
2523,England,32,0,Student,1,Red,250,6.98,15.01,4.37,9.21,19.79,5.76,7.76
2524,England,46,0,Student,0,Red,1000,92.26,43.18,25.58,17.21,8.06,4.77,300
2525,England,80,0,Retired,0,Black,1000,20.31,13.5,11.47,48.34,32.13,27.28,39.14
2526,England,18,0,Student,1,Black,1000,286.76,154.76,0,195.85,164.67,0,363.14
2527,Wales,47,1,Unemployed,1,Blue,500,68.18,87.44,55.95,66.83,80.47,64.98,76.78
2528,England,33,1,Student,1,Red,250,0,67.82,16.39,0,68.27,14.36,54.93
2529,England,28,0,Student,1,Red,500,32.32,44.51,33.81,25.76,35.47,15.27,63.33
2530,England,39,1,Employed,1,Black,500,31.63,112.31,0,105.18,117.83,0,207.75
2531,England,44,0,Student,1,Blue,500,24.02,52.69,41.79,27.66,60.66,48.12,78.07
2532,England,32,0,Student,1,Red,250,67.14,22,18.07,0,16.65,1.01,39.82
2533,England,58,0,Student,1,Red,250,38.46,26.2,3.02,34.16,22.28,35.57,96.17
2534,England,51,0,Student,0,Red,500,0,73.98,28.81,98.74,0,35.9,87.61
2535,England,18,0,Student,1,Red,250,36.24,16.01,0,18.51,26.63,0,82.77
2536,England,40,0,Student,0,Black,1000,24.53,12.56,10.19,74.24,38,30.84,2.8
2537,Northern Ireland,60,0,Student,1,Red,1000,274.33,65.34,203.95,139.9,71.15,204.19,227.97
2538,England,19,0,Student,1,Black,250,42.33,36.43,0.19,14.51,40.96,0.32,52.26
2539,England,42,0,Employed,0,Red,250,9.28,31.18,27.02,29.91,39.63,12.19,91.01
2540,England,44,0,Student,0,Black,250,2.57,7.07,2.61,8.25,22.71,8.4,13.91
2541,England,54,1,Unemployed,1,Black,1000,204.88,222.77,14.05,94.49,193.72,163.86,404.95
2542,Wales,54,1,Unemployed,1,Blue,250,14.85,65.23,0,0,53.06,9.08,71.16
2543,England,37,1,Self-employed,1,Red,250,32.58,41.56,17.34,49.06,48.4,6.32,109.7
2544,England,28,0,Student,1,Blue,250,8,26.8,8.6,7.81,26.16,8.4,29.8
2545,England,80,0,Employed,1,Red,1000,194.18,125.99,11.29,78.35,94.26,332.74,347
2546,England,46,1,Employed,1,Black,1000,92.59,252.84,130.97,96.35,262.77,50.54,312.11
2547,England,47,1,Employed,1,Black,250,65.39,0,44.63,29.15,50.05,14.1,66.47
2548,Northern Ireland,56,0,Retired,1,Red,500,36.82,36.59,23.19,16.59,16.48,10.45,105.71
2549,Scotland,18,0,Student,0,Red,500,58.25,59.43,0,58.66,37.55,0,73.64
2550,England,54,1,Self-employed,1,Red,250,28.06,73.97,24.91,58.53,76.18,54.24,163.95
2551,England,63,0,Retired,1,Blue,250,7.42,13.42,6.28,9.31,16.83,7.89,43.93
2552,England,53,0,Unemployed,1,Red,500,38.31,63.14,17.18,20.52,33.82,9.2,49.76
2553,England,65,0,Unemployed,0,Blue,250,8.99,20.36,5.46,8.32,18.85,5.05,19
2554,England,21,1,Student,1,Red,250,59.72,51.83,2.99,65.08,39.05,3.32,92.55
2556,England,32,0,Unemployed,0,Black,1000,52.91,19.09,28.64,22.85,8.24,12.37,176.41
2557,England,34,1,Student,1,Black,250,4.93,65.4,14.68,22.46,56.12,20.48,94.01
2558,England,59,0,Employed,1,Red,250,55.28,25.47,43.64,54.98,22.77,69.56,83.83
2559,England,56,0,Unemployed,1,Black,250,8.67,16.74,8.47,6.15,11.88,6.01,11.21
2560,England,37,0,Student,1,Blue,250,9.96,22.81,9.16,6.7,15.33,6.16,28.17
2561,England,59,0,Retired,1,Black,500,21.8,35.82,14.57,20.96,20.64,14.02,146.19
2562,England,40,0,Employed,1,Black,250,5.64,15.91,3.91,3.27,9.23,2.27,44.97
2563,England,43,0,Self-employed,1,Black,250,13.61,21.99,7.38,13.21,21.33,7.16,3.8
2564,England,34,1,Employed,1,Red,500,137.24,78.78,46.89,142.72,77.82,19.45,216.05
2565,England,51,0,Self-employed,1,Blue,250,10.74,14.71,12.36,14.81,4.45,17.04,40.89
2566,England,46,0,Self-employed,1,Black,250,8.15,38.19,5.44,0,0,0,68.71
2567,England,72,0,Retired,1,Black,250,46,38.41,64.32,26.88,34.59,0,52.96
2568,England,32,0,Student,0,Red,500,9.07,15.99,14.02,12.32,21.72,19.05,51.11
2569,England,56,0,Self-employed,0,Blue,250,11.08,21.2,9,9.96,19.05,8.09,34.63
2570,England,50,1,Employed,1,Red,500,76.92,146.66,72.07,108.18,145.6,96.49,271.86
2571,England,45,0,Unemployed,1,Red,250,24.23,26,5.1,3.61,3.88,0.76,30.32
2572,England,32,0,Employed,1,Blue,500,58.12,30.98,27.15,27.86,30.42,26.66,93.38
2573,Northern Ireland,56,0,Self-employed,1,Black,250,18.22,23.31,7.05,25.32,10.39,3.14,34.23
2574,England,59,0,Retired,0,Blue,1000,120.16,86.17,49.2,36.28,26.02,14.86,186.47
2575,England,18,0,Unemployed,1,Blue,1000,35.25,23.85,20.51,47.65,32.25,27.73,74.6
2576,England,49,0,Employed,1,Red,250,50.34,15.56,37.5,28.23,16.91,12.2,71.42
2577,England,39,1,Employed,1,Red,250,23.51,0,14.48,27.24,46.73,40.53,75.17
2578,England,18,0,Student,1,Red,250,68.17,0.26,0,35.5,0.98,0,46.31
2579,England,42,0,Unemployed,1,Red,250,7.39,12.17,7.01,15.33,14.54,8.38,9.8
2580,England,45,0,Self-employed,0,Blue,1000,112.94,52.38,42.39,89.17,41.35,33.46,102.68
2581,Northern Ireland,53,0,Employed,1,Red,500,90.98,7.07,15.68,46.54,43.49,44.91,71.41
2582,England,75,0,Retired,1,Blue,500,43.86,26.6,23.58,18.93,31.23,27.69,63.53
2583,England,43,0,Unemployed,1,Black,250,3.92,14.6,3.17,4.35,16.2,3.52,42.6
2584,England,60,0,Student,1,Black,500,0,0,124.31,0,0,41.24,85.9
2585,England,52,0,Retired,1,Red,500,23.77,22.56,18.35,28.02,26.58,21.63,76.01
2586,England,50,1,Employed,1,Red,1000,151.5,246.61,99.33,157.69,203.2,165.33,352.96
2587,Scotland,18,0,Self-employed,1,Red,1000,96.04,30.12,23.93,60.02,18.83,14.96,175.31
2588,Scotland,27,1,Employed,1,Black,250,0,47.66,6.02,0,48.17,0,40.99
2589,England,48,1,Student,1,Red,1000,23.85,156.79,58.38,166.92,140.37,157.47,486.88
2590,Northern Ireland,53,0,Employed,1,Black,250,10.84,0,0,27.2,0,27.07,86.71
2591,England,47,1,Self-employed,1,Red,250,3.66,6.88,3.35,11.62,21.85,10.65,36.97
2592,England,47,0,Employed,1,Black,500,24.54,3.1,51.9,33.19,8.55,66.03,135.36
2593,Wales,57,0,Retired,1,Blue,500,12.42,31.74,15.49,21.01,53.68,26.2,58.33
2594,England,46,0,Employed,1,Red,250,13.62,31.39,14.43,6.62,15.27,7.02,0
2595,England,54,0,Employed,1,Black,500,133.6,58.52,60.16,98.59,62.93,62.31,181.85
2596,Scotland,50,0,Employed,1,Black,500,86.1,34.4,103.98,45.44,30.7,60.59,91.27
